,const,linear_drift,scene_boxcar,scene_hrf
529.0,1.0,-0.5210502489814396,1.0,1.0
530.0,1.0,-0.5201448619284744,1.0,1.0
531.0,1.0,-0.5192394748755094,1.0,1.0
532.0,1.0,-0.5183340878225442,1.0,1.0
533.0,1.0,-0.517428700769579,1.0,1.0
534.0,1.0,-0.5165233137166139,1.0,1.0
535.0,1.0,-0.5156179266636487,1.0,1.0
536.0,1.0,-0.5147125396106835,1.0,1.0
537.0,1.0,-0.5138071525577184,1.0,1.0
538.0,1.0,-0.5129017655047533,1.0,1.0
539.0,1.0,-0.5119963784517881,1.0,1.0
540.0,1.0,-0.5110909913988231,1.0,1.0
541.0,1.0,-0.5101856043458579,1.0,1.0
542.0,1.0,-0.5092802172928927,1.0,1.0
543.0,1.0,-0.5083748302399276,1.0,1.0
544.0,1.0,-0.5074694431869624,1.0,1.0
545.0,1.0,-0.5065640561339972,1.0,1.0
546.0,1.0,-0.5056586690810321,1.0,1.0
547.0,1.0,-0.504753282028067,1.0,1.0
548.0,1.0,-0.5038478949751019,1.0,1.0
549.0,1.0,-0.5029425079221368,1.0,1.0
550.0,1.0,-0.5020371208691716,1.0,1.0
551.0,1.0,-0.5011317338162065,1.0,1.0
552.0,1.0,-0.5002263467632413,1.0,1.0
553.0,1.0,-0.4993209597102761,1.0,1.0
554.0,1.0,-0.49841557265731096,1.0,1.0
555.0,1.0,-0.4975101856043459,1.0,1.0
556.0,1.0,-0.49660479855138073,1.0,1.0
557.0,1.0,-0.49569941149841557,1.0,1.0
558.0,1.0,-0.4947940244454504,1.0,1.0
559.0,1.0,-0.49388863739248534,1.0,1.0
560.0,1.0,-0.4929832503395202,1.0,1.0
561.0,1.0,-0.492077863286555,1.0,1.0
562.0,1.0,-0.49117247623358984,1.0,1.0
563.0,1.0,-0.49026708918062467,1.0,1.0
564.0,1.0,-0.4893617021276596,1.0,1.0
565.0,1.0,-0.48845631507469445,1.0,1.0
566.0,1.0,-0.4875509280217293,1.0,1.0
567.0,1.0,-0.4866455409687641,1.0,1.0
568.0,1.0,-0.48574015391579906,1.0,1.0
569.0,1.0,-0.4848347668628339,1.0,1.0
570.0,1.0,-0.4839293798098687,1.0,1.0
571.0,1.0,-0.48302399275690355,1.0,1.0
572.0,1.0,-0.4821186057039384,1.0,1.0
573.0,1.0,-0.48121321865097333,1.0,1.0
574.0,1.0,-0.48030783159800816,1.0,1.0
575.0,1.0,-0.479402444545043,1.0,1.0
576.0,1.0,-0.4784970574920778,1.0,1.0
577.0,1.0,-0.47759167043911277,1.0,1.0
578.0,1.0,-0.4766862833861476,1.0,1.0
579.0,1.0,-0.47578089633318243,1.0,1.0
580.0,1.0,-0.47487550928021727,1.0,1.0
581.0,1.0,-0.4739701222272521,1.0,1.0
582.0,1.0,-0.47306473517428704,1.0,1.0
583.0,1.0,-0.4721593481213219,1.0,1.0
584.0,1.0,-0.4712539610683567,1.0,1.0
585.0,1.0,-0.47034857401539154,1.0,1.0
586.0,1.0,-0.4694431869624265,1.0,1.0
587.0,1.0,-0.4685377999094613,1.0,1.0
588.0,1.0,-0.46763241285649615,1.0,1.0
589.0,1.0,-0.466727025803531,1.0,1.0
590.0,1.0,-0.4658216387505659,1.0,1.0
591.0,1.0,-0.46491625169760076,1.0,1.0
592.0,1.0,-0.4640108646446356,1.0,1.0
593.0,1.0,-0.4631054775916704,1.0,1.0
594.0,1.0,-0.46220009053870525,1.0,1.0
595.0,1.0,-0.4612947034857402,1.0,1.0
596.0,1.0,-0.46038931643277503,1.0,1.0
597.0,1.0,-0.45948392937980986,1.0,1.0
598.0,1.0,-0.4585785423268447,1.0,1.0
599.0,1.0,-0.45767315527387964,1.0,1.0
600.0,1.0,-0.45676776822091447,1.0,1.0
601.0,1.0,-0.4558623811679493,1.0,1.0
602.0,1.0,-0.45495699411498414,1.0,1.0
603.0,1.0,-0.45405160706201897,1.0,1.0
604.0,1.0,-0.4531462200090539,1.0,1.0
605.0,1.0,-0.45224083295608875,1.0,1.0
606.0,1.0,-0.4513354459031236,1.0,1.0
607.0,1.0,-0.4504300588501584,1.0,1.0
608.0,1.0,-0.44952467179719335,1.0,1.0
609.0,1.0,-0.4486192847442282,1.0,1.0
610.0,1.0,-0.447713897691263,1.0,1.0
611.0,1.0,-0.44680851063829785,1.0,1.0
612.0,1.0,-0.4459031235853327,1.0,1.0
613.0,1.0,-0.4449977365323676,1.0,1.0
614.0,1.0,-0.44409234947940246,1.0,1.0
615.0,1.0,-0.4431869624264373,1.0,1.0
616.0,1.0,-0.4422815753734721,1.0,1.0
617.0,1.0,-0.44137618832050707,1.0,1.0
618.0,1.0,-0.4404708012675419,1.0,1.0
619.0,1.0,-0.43956541421457673,1.0,1.0
620.0,1.0,-0.43866002716161157,1.0,1.0
621.0,1.0,-0.4377546401086464,1.0,1.0
622.0,1.0,-0.43684925305568134,1.0,1.0
623.0,1.0,-0.4359438660027162,1.0,1.0
624.0,1.0,-0.435038478949751,1.0,1.0
625.0,1.0,-0.43413309189678584,1.0,1.0
626.0,1.0,-0.4332277048438208,1.0,1.0
627.0,1.0,-0.4323223177908556,1.0,1.0
628.0,1.0,-0.43141693073789045,1.0,1.0
629.0,1.0,-0.4305115436849253,1.0,1.0
630.0,1.0,-0.4296061566319602,1.0,1.0
631.0,1.0,-0.42870076957899506,1.0,1.0
632.0,1.0,-0.4277953825260299,1.0,1.0
633.0,1.0,-0.4268899954730647,1.0,1.0
634.0,1.0,-0.42598460842009955,1.0,1.0
635.0,1.0,-0.4250792213671345,1.0,1.0
636.0,1.0,-0.42417383431416933,1.0,1.0
637.0,1.0,-0.42326844726120416,1.0,1.0
638.0,1.0,-0.422363060208239,1.0,1.0
639.0,1.0,-0.42145767315527394,1.0,1.0
640.0,1.0,-0.42055228610230877,1.0,1.0
641.0,1.0,-0.4196468990493436,1.0,1.0
642.0,1.0,-0.41874151199637843,1.0,1.0
643.0,1.0,-0.41783612494341327,1.0,1.0
644.0,1.0,-0.4169307378904482,1.0,1.0
645.0,1.0,-0.41602535083748304,1.0,1.0
646.0,1.0,-0.4151199637845179,1.0,1.0
647.0,1.0,-0.4142145767315527,1.0,1.0
648.0,1.0,-0.41330918967858765,1.0,1.0
649.0,1.0,-0.4124038026256225,1.0,1.0
650.0,1.0,-0.4114984155726573,1.0,1.0
651.0,1.0,-0.41059302851969215,1.0,1.0
652.0,1.0,-0.409687641466727,1.0,1.0
653.0,1.0,-0.4087822544137619,1.0,1.0
654.0,1.0,-0.40787686736079676,1.0,1.0
655.0,1.0,-0.4069714803078316,1.0,1.0
656.0,1.0,-0.4060660932548664,1.0,1.0
657.0,1.0,-0.40516070620190137,1.0,1.0
658.0,1.0,-0.4042553191489362,1.0,1.0
659.0,1.0,-0.40334993209597103,1.0,1.0
660.0,1.0,-0.40244454504300586,1.0,1.0
661.0,1.0,-0.4015391579900407,1.0,1.0
662.0,1.0,-0.40063377093707564,1.0,1.0
663.0,1.0,-0.39972838388411047,1.0,1.0
664.0,1.0,-0.3988229968311453,1.0,1.0
665.0,1.0,-0.39791760977818014,1.0,1.0
666.0,1.0,-0.3970122227252151,1.0,1.0
667.0,1.0,-0.3961068356722499,1.0,1.0
668.0,1.0,-0.39520144861928475,1.0,1.0
669.0,1.0,-0.3942960615663196,1.0,1.0
670.0,1.0,-0.3933906745133544,1.0,1.0
671.0,1.0,-0.39248528746038935,1.0,1.0
672.0,1.0,-0.3915799004074242,1.0,1.0
673.0,1.0,-0.390674513354459,1.0,1.0
674.0,1.0,-0.38976912630149385,1.0,1.0
675.0,1.0,-0.3888637392485288,1.0,1.0
676.0,1.0,-0.3879583521955636,1.0,1.0
677.0,1.0,-0.38705296514259846,1.0,1.0
678.0,1.0,-0.3861475780896333,1.0,1.0
679.0,1.0,-0.38524219103666824,1.0,1.0
680.0,1.0,-0.38433680398370307,1.0,1.0
681.0,1.0,-0.3834314169307379,1.0,1.0
682.0,1.0,-0.38252602987777273,1.0,1.0
683.0,1.0,-0.38162064282480757,1.0,1.0
684.0,1.0,-0.3807152557718425,1.0,1.0
685.0,1.0,-0.37980986871887734,1.0,1.0
686.0,1.0,-0.3789044816659122,1.0,1.0
687.0,1.0,-0.377999094612947,1.0,1.0
688.0,1.0,-0.37709370755998195,1.0,1.0
689.0,1.0,-0.3761883205070168,1.0,1.0
690.0,1.0,-0.3752829334540516,1.0,1.0
691.0,1.0,-0.37437754640108645,1.0,1.0
692.0,1.0,-0.3734721593481213,1.0,1.0
693.0,1.0,-0.3725667722951562,1.0,1.0
694.0,1.0,-0.37166138524219106,1.0,1.0
695.0,1.0,-0.3707559981892259,1.0,1.0
696.0,1.0,-0.3698506111362607,1.0,1.0
697.0,1.0,-0.36894522408329566,1.0,1.0
698.0,1.0,-0.3680398370303305,1.0,1.0
699.0,1.0,-0.36713444997736533,1.0,1.0
700.0,1.0,-0.36622906292440016,1.0,1.0
701.0,1.0,-0.365323675871435,1.0,1.0
702.0,1.0,-0.36441828881846994,1.0,1.0
703.0,1.0,-0.36351290176550477,1.0,1.0
704.0,1.0,-0.3626075147125396,1.0,1.0
705.0,1.0,-0.36170212765957444,1.0,1.0
706.0,1.0,-0.3607967406066094,1.0,1.0
707.0,1.0,-0.3598913535536442,1.0,1.0
708.0,1.0,-0.35898596650067904,1.0,1.0
709.0,1.0,-0.3580805794477139,1.0,1.0
710.0,1.0,-0.3571751923947487,1.0,1.0
711.0,1.0,-0.35626980534178365,1.0,1.0
712.0,1.0,-0.3553644182888185,1.0,1.0
713.0,1.0,-0.3544590312358533,1.0,1.0
714.0,1.0,-0.35355364418288815,1.0,1.0
715.0,1.0,-0.3526482571299231,1.0,1.0
716.0,1.0,-0.3517428700769579,1.0,1.0
717.0,1.0,-0.35083748302399276,1.0,1.0
718.0,1.0,-0.3499320959710276,1.0,1.0
719.0,1.0,-0.3490267089180624,1.0,1.0
720.0,1.0,-0.34812132186509737,1.0,1.0
721.0,1.0,-0.3472159348121322,1.0,1.0
722.0,1.0,-0.34631054775916703,1.0,1.0
723.0,1.0,-0.34540516070620186,1.0,1.0
724.0,1.0,-0.3444997736532368,1.0,1.0
725.0,1.0,-0.34359438660027164,1.0,1.0
726.0,1.0,-0.34268899954730647,1.0,1.0
727.0,1.0,-0.3417836124943413,1.0,1.0
728.0,1.0,-0.34087822544137625,1.0,1.0
729.0,1.0,-0.3399728383884111,1.0,1.0
730.0,1.0,-0.3390674513354459,1.0,1.0
731.0,1.0,-0.33816206428248075,1.0,1.0
732.0,1.0,-0.3372566772295156,1.0,1.0
733.0,1.0,-0.3363512901765505,1.0,1.0
734.0,1.0,-0.33544590312358535,1.0,1.0
735.0,1.0,-0.3345405160706202,1.0,1.0
736.0,1.0,-0.333635129017655,1.0,1.0
737.0,1.0,-0.33272974196468996,1.0,1.0
738.0,1.0,-0.3318243549117248,1.0,1.0
739.0,1.0,-0.3309189678587596,1.0,1.0
740.0,1.0,-0.33001358080579446,1.0,1.0
741.0,1.0,-0.3291081937528293,1.0,1.0
742.0,1.0,-0.32820280669986424,1.0,1.0
743.0,1.0,-0.32729741964689907,1.0,1.0
744.0,1.0,-0.3263920325939339,1.0,1.0
745.0,1.0,-0.32548664554096873,1.0,1.0
746.0,1.0,-0.3245812584880037,1.0,1.0
747.0,1.0,-0.3236758714350385,1.0,1.0
748.0,1.0,-0.32277048438207334,1.0,1.0
749.0,1.0,-0.3218650973291082,1.0,1.0
750.0,1.0,-0.320959710276143,1.0,1.0
751.0,1.0,-0.32005432322317795,1.0,1.0
752.0,1.0,-0.3191489361702128,1.0,1.0
753.0,1.0,-0.3182435491172476,1.0,1.0
754.0,1.0,-0.31733816206428245,1.0,1.0
755.0,1.0,-0.3164327750113174,1.0,1.0
756.0,1.0,-0.3155273879583522,1.0,1.0
757.0,1.0,-0.31462200090538706,1.0,1.0
758.0,1.0,-0.3137166138524219,1.0,1.0
759.0,1.0,-0.3128112267994567,1.0,1.0
760.0,1.0,-0.31190583974649166,1.0,1.0
761.0,1.0,-0.3110004526935265,1.0,1.0
762.0,1.0,-0.31009506564056133,1.0,1.0
763.0,1.0,-0.30918967858759616,1.0,1.0
764.0,1.0,-0.3082842915346311,1.0,1.0
765.0,1.0,-0.30737890448166594,1.0,1.0
766.0,1.0,-0.30647351742870077,1.0,1.0
767.0,1.0,-0.3055681303757356,1.0,1.0
768.0,1.0,-0.30466274332277044,1.0,1.0
769.0,1.0,-0.3037573562698054,1.0,1.0
770.0,1.0,-0.3028519692168402,1.0,1.0
771.0,1.0,-0.30194658216387504,1.0,1.0
772.0,1.0,-0.3010411951109099,1.0,1.0
773.0,1.0,-0.3001358080579448,1.0,1.0
774.0,1.0,-0.29923042100497965,1.0,1.0
775.0,1.0,-0.2983250339520145,1.0,1.0
776.0,1.0,-0.2974196468990493,1.0,1.0
777.0,1.0,-0.29651425984608426,1.0,1.0
778.0,1.0,-0.2956088727931191,1.0,1.0
779.0,1.0,-0.2947034857401539,1.0,1.0
780.0,1.0,-0.29379809868718876,1.0,1.0
781.0,1.0,-0.2928927116342236,1.0,1.0
782.0,1.0,-0.29198732458125853,1.0,1.0
783.0,1.0,-0.29108193752829337,1.0,1.0
784.0,1.0,-0.2901765504753282,1.0,1.0
785.0,1.0,-0.28927116342236303,1.0,1.0
786.0,1.0,-0.288365776369398,1.0,1.0
787.0,1.0,-0.2874603893164328,1.0,1.0
788.0,1.0,-0.28655500226346764,1.0,1.0
789.0,1.0,-0.28564961521050247,1.0,1.0
790.0,1.0,-0.2847442281575373,1.0,1.0
791.0,1.0,-0.28383884110457225,1.0,1.0
792.0,1.0,-0.2829334540516071,1.0,1.0
793.0,1.0,-0.2820280669986419,1.0,1.0
794.0,1.0,-0.28112267994567675,1.0,1.0
795.0,1.0,-0.2802172928927117,1.0,1.0
796.0,1.0,-0.2793119058397465,1.0,1.0
797.0,1.0,-0.27840651878678135,1.0,1.0
798.0,1.0,-0.2775011317338162,1.0,1.0
799.0,1.0,-0.276595744680851,1.0,1.0
800.0,1.0,-0.27569035762788596,1.0,1.0
801.0,1.0,-0.2747849705749208,1.0,1.0
802.0,1.0,-0.2738795835219556,1.0,1.0
803.0,1.0,-0.27297419646899046,1.0,1.0
804.0,1.0,-0.2720688094160254,1.0,1.0
805.0,1.0,-0.27116342236306024,1.0,1.0
806.0,1.0,-0.27025803531009507,1.0,1.0
807.0,1.0,-0.2693526482571299,1.0,1.0
808.0,1.0,-0.26844726120416473,1.0,1.0
809.0,1.0,-0.2675418741511997,1.0,1.0
810.0,1.0,-0.2666364870982345,1.0,1.0
811.0,1.0,-0.26573110004526934,1.0,1.0
812.0,1.0,-0.2648257129923042,1.0,1.0
813.0,1.0,-0.2639203259393391,1.0,1.0
814.0,1.0,-0.26301493888637395,1.0,1.0
815.0,1.0,-0.2621095518334088,1.0,1.0
816.0,1.0,-0.2612041647804436,1.0,1.0
817.0,1.0,-0.26029877772747856,1.0,1.0
818.0,1.0,-0.2593933906745134,1.0,1.0
819.0,1.0,-0.2584880036215482,1.0,1.0
820.0,1.0,-0.25758261656858306,1.0,1.0
821.0,1.0,-0.2566772295156179,1.0,1.0
822.0,1.0,-0.25577184246265283,1.0,1.0
823.0,1.0,-0.25486645540968766,1.0,1.0
824.0,1.0,-0.2539610683567225,1.0,1.0
825.0,1.0,-0.25305568130375733,1.0,1.0
826.0,1.0,-0.2521502942507923,1.0,1.0
827.0,1.0,-0.2512449071978271,1.0,1.0
828.0,1.0,-0.25033952014486194,1.0,1.0
829.0,1.0,-0.24943413309189677,1.0,1.0
830.0,1.0,-0.2485287460389316,1.0,1.0
831.0,1.0,-0.24762335898596655,1.0,1.0
832.0,1.0,-0.24671797193300138,1.0,1.0
833.0,1.0,-0.2458125848800362,1.0,1.0
834.0,1.0,-0.24490719782707104,1.0,1.0
835.0,1.0,-0.244001810774106,1.0,1.0
836.0,1.0,-0.24309642372114082,1.0,1.0
837.0,1.0,-0.24219103666817565,1.0,1.0
838.0,1.0,-0.24128564961521048,1.0,1.0
839.0,1.0,-0.24038026256224532,1.0,1.0
840.0,1.0,-0.23947487550928026,1.0,1.0
841.0,1.0,-0.2385694884563151,1.0,1.0
842.0,1.0,-0.23766410140334993,1.0,1.0
843.0,1.0,-0.23675871435038476,1.0,1.0
844.0,1.0,-0.2358533272974197,1.0,1.0
845.0,1.0,-0.23494794024445453,1.0,1.0
846.0,1.0,-0.23404255319148937,1.0,1.0
847.0,1.0,-0.2331371661385242,1.0,1.0
848.0,1.0,-0.23223177908555903,1.0,1.0
849.0,1.0,-0.23132639203259397,1.0,1.0
850.0,1.0,-0.2304210049796288,1.0,1.0
851.0,1.0,-0.22951561792666364,1.0,1.0
852.0,1.0,-0.22861023087369847,1.0,1.0
853.0,1.0,-0.22770484382073342,1.0,1.0
854.0,1.0,-0.22679945676776825,1.0,1.0
855.0,1.0,-0.22589406971480308,1.0,1.0
856.0,1.0,-0.2249886826618379,1.0,1.0
857.0,1.0,-0.22408329560887275,1.0,1.0
858.0,1.0,-0.2231779085559077,1.0,1.0
859.0,1.0,-0.22227252150294252,1.0,1.0
860.0,1.0,-0.22136713444997735,1.0,1.0
861.0,1.0,-0.2204617473970122,1.0,1.0
862.0,1.0,-0.21955636034404713,1.0,1.0
863.0,1.0,-0.21865097329108196,1.0,1.0
864.0,1.0,-0.2177455862381168,1.0,1.0
865.0,1.0,-0.21684019918515163,1.0,1.0
866.0,1.0,-0.21593481213218657,1.0,1.0
867.0,1.0,-0.2150294250792214,1.0,1.0
868.0,1.0,-0.21412403802625624,1.0,1.0
869.0,1.0,-0.21321865097329107,1.0,1.0
870.0,1.0,-0.2123132639203259,1.0,1.0
871.0,1.0,-0.21140787686736084,1.0,1.0
872.0,1.0,-0.21050248981439568,1.0,1.0
873.0,1.0,-0.2095971027614305,1.0,1.0
874.0,1.0,-0.20869171570846534,1.0,1.0
875.0,1.0,-0.20778632865550029,1.0,1.0
876.0,1.0,-0.20688094160253512,1.0,1.0
877.0,1.0,-0.20597555454956995,1.0,1.0
878.0,1.0,-0.20507016749660478,1.0,1.0
879.0,1.0,-0.20416478044363962,1.0,1.0
880.0,1.0,-0.20325939339067456,1.0,1.0
881.0,1.0,-0.2023540063377094,1.0,1.0
882.0,1.0,-0.20144861928474422,1.0,1.0
883.0,1.0,-0.20054323223177906,1.0,1.0
884.0,1.0,-0.199637845178814,1.0,1.0
885.0,1.0,-0.19873245812584883,1.0,1.0
886.0,1.0,-0.19782707107288366,1.0,1.0
887.0,1.0,-0.1969216840199185,1.0,1.0
888.0,1.0,-0.19601629696695333,1.0,1.0
889.0,1.0,-0.19511090991398827,1.0,1.0
890.0,1.0,-0.1942055228610231,1.0,1.0
891.0,1.0,-0.19330013580805794,1.0,1.0
892.0,1.0,-0.19239474875509277,1.0,1.0
893.0,1.0,-0.19148936170212771,1.0,1.0
894.0,1.0,-0.19058397464916255,1.0,1.0
895.0,1.0,-0.18967858759619738,1.0,1.0
896.0,1.0,-0.1887732005432322,1.0,1.0
897.0,1.0,-0.18786781349026704,1.0,1.0
898.0,1.0,-0.186962426437302,1.0,1.0
899.0,1.0,-0.18605703938433682,1.0,1.0
900.0,1.0,-0.18515165233137165,1.0,1.0
901.0,1.0,-0.18424626527840648,1.0,1.0
902.0,1.0,-0.18334087822544143,1.0,1.0
903.0,1.0,-0.18243549117247626,1.0,1.0
904.0,1.0,-0.1815301041195111,1.0,1.0
905.0,1.0,-0.18062471706654593,1.0,1.0
906.0,1.0,-0.17971933001358076,1.0,1.0
907.0,1.0,-0.1788139429606157,1.0,1.0
908.0,1.0,-0.17790855590765053,1.0,1.0
909.0,1.0,-0.17700316885468537,1.0,1.0
910.0,1.0,-0.1760977818017202,1.0,1.0
911.0,1.0,-0.17519239474875514,1.0,1.0
912.0,1.0,-0.17428700769578997,1.0,1.0
913.0,1.0,-0.1733816206428248,1.0,1.0
914.0,1.0,-0.17247623358985964,1.0,1.0
915.0,1.0,-0.17157084653689458,1.0,1.0
916.0,1.0,-0.17066545948392942,1.0,1.0
917.0,1.0,-0.16976007243096425,1.0,1.0
918.0,1.0,-0.16885468537799908,1.0,1.0
919.0,1.0,-0.1679492983250339,1.0,1.0
920.0,1.0,-0.16704391127206886,1.0,1.0
921.0,1.0,-0.1661385242191037,1.0,1.0
922.0,1.0,-0.16523313716613852,1.0,1.0
923.0,1.0,-0.16432775011317335,1.0,1.0
924.0,1.0,-0.1634223630602083,1.0,1.0
925.0,1.0,-0.16251697600724313,1.0,1.0
926.0,1.0,-0.16161158895427796,1.0,1.0
927.0,1.0,-0.1607062019013128,1.0,1.0
928.0,1.0,-0.15980081484834763,1.0,1.0
929.0,1.0,-0.15889542779538257,1.0,1.0
930.0,1.0,-0.1579900407424174,1.0,1.0
931.0,1.0,-0.15708465368945224,1.0,1.0
932.0,1.0,-0.15617926663648707,1.0,1.0
933.0,1.0,-0.155273879583522,1.0,1.0
934.0,1.0,-0.15436849253055684,1.0,1.0
935.0,1.0,-0.15346310547759168,1.0,1.0
936.0,1.0,-0.1525577184246265,1.0,1.0
937.0,1.0,-0.15165233137166134,1.0,1.0
938.0,1.0,-0.15074694431869629,1.0,1.0
939.0,1.0,-0.14984155726573112,1.0,1.0
940.0,1.0,-0.14893617021276595,1.0,1.0
941.0,1.0,-0.14803078315980078,1.0,1.0
942.0,1.0,-0.14712539610683573,1.0,1.0
943.0,1.0,-0.14622000905387056,1.0,1.0
944.0,1.0,-0.1453146220009054,1.0,1.0
945.0,1.0,-0.14440923494794022,1.0,1.0
946.0,1.0,-0.14350384789497506,1.0,1.0
947.0,1.0,-0.14259846084201,1.0,1.0
948.0,1.0,-0.14169307378904483,1.0,1.0
949.0,1.0,-0.14078768673607966,1.0,1.0
950.0,1.0,-0.1398822996831145,1.0,1.0
951.0,1.0,-0.13897691263014944,1.0,1.0
952.0,1.0,-0.13807152557718427,1.0,1.0
953.0,1.0,-0.1371661385242191,1.0,1.0
954.0,1.0,-0.13626075147125394,1.0,1.0
955.0,1.0,-0.13535536441828888,1.0,1.0
956.0,1.0,-0.13444997736532371,1.0,1.0
957.0,1.0,-0.13354459031235855,1.0,1.0
958.0,1.0,-0.13263920325939338,1.0,1.0
959.0,1.0,-0.1317338162064282,1.0,1.0
960.0,1.0,-0.13082842915346315,1.0,1.0
961.0,1.0,-0.129923042100498,1.0,1.0
962.0,1.0,-0.12901765504753282,1.0,1.0
963.0,1.0,-0.12811226799456765,1.0,1.0
964.0,1.0,-0.1272068809416026,1.0,1.0
965.0,1.0,-0.12630149388863743,1.0,1.0
966.0,1.0,-0.12539610683567226,1.0,1.0
967.0,1.0,-0.1244907197827071,1.0,1.0
968.0,1.0,-0.12358533272974193,1.0,1.0
969.0,1.0,-0.12267994567677687,1.0,1.0
970.0,1.0,-0.1217745586238117,1.0,1.0
971.0,1.0,-0.12086917157084653,1.0,1.0
972.0,1.0,-0.11996378451788137,1.0,1.0
973.0,1.0,-0.11905839746491631,1.0,1.0
974.0,1.0,-0.11815301041195114,1.0,1.0
975.0,1.0,-0.11724762335898598,1.0,1.0
976.0,1.0,-0.11634223630602081,1.0,1.0
977.0,1.0,-0.11543684925305564,1.0,1.0
978.0,1.0,-0.11453146220009058,1.0,1.0
979.0,1.0,-0.11362607514712542,1.0,1.0
980.0,1.0,-0.11272068809416025,1.0,1.0
981.0,1.0,-0.11181530104119508,1.0,1.0
982.0,1.0,-0.11090991398823002,1.0,1.0
983.0,1.0,-0.11000452693526486,1.0,1.0
984.0,1.0,-0.10909913988229969,1.0,1.0
985.0,1.0,-0.10819375282933452,1.0,1.0
986.0,1.0,-0.10728836577636935,1.0,1.0
987.0,1.0,-0.1063829787234043,1.0,1.0
988.0,1.0,-0.10547759167043913,1.0,1.0
989.0,1.0,-0.10457220461747396,1.0,1.0
990.0,1.0,-0.1036668175645088,1.0,1.0
991.0,1.0,-0.10276143051154374,1.0,1.0
992.0,1.0,-0.10185604345857857,1.0,1.0
993.0,1.0,-0.1009506564056134,1.0,1.0
994.0,1.0,-0.10004526935264824,1.0,1.0
995.0,1.0,-0.09913988229968307,1.0,1.0
996.0,1.0,-0.09823449524671801,1.0,1.0
997.0,1.0,-0.09732910819375284,1.0,1.0
998.0,1.0,-0.09642372114078768,1.0,1.0
999.0,1.0,-0.09551833408782251,1.0,1.0
1000.0,1.0,-0.09461294703485745,1.0,1.0
1001.0,1.0,-0.09370755998189229,1.0,1.0
1002.0,1.0,-0.09280217292892712,1.0,1.0
1003.0,1.0,-0.09189678587596195,1.0,1.0
1004.0,1.0,-0.0909913988229969,1.0,1.0
1005.0,1.0,-0.09008601177003173,1.0,1.0
1006.0,1.0,-0.08918062471706656,1.0,1.0
1007.0,1.0,-0.08827523766410139,1.0,1.0
1008.0,1.0,-0.08736985061113622,1.0,1.0
1009.0,1.0,-0.08646446355817117,1.0,1.0
1010.0,1.0,-0.085559076505206,1.0,1.0
1011.0,1.0,-0.08465368945224083,1.0,1.0
1012.0,1.0,-0.08374830239927566,1.0,1.0
1013.0,1.0,-0.08284291534631061,1.0,1.0
1014.0,1.0,-0.08193752829334544,1.0,1.0
1015.0,1.0,-0.08103214124038027,1.0,1.0
1016.0,1.0,-0.0801267541874151,1.0,1.0
1017.0,1.0,-0.07922136713444994,1.0,1.0
1018.0,1.0,-0.07831598008148488,1.0,1.0
1019.0,1.0,-0.07741059302851971,1.0,1.0
1020.0,1.0,-0.07650520597555455,1.0,1.0
1021.0,1.0,-0.07559981892258938,1.0,1.0
1022.0,1.0,-0.07469443186962432,1.0,1.0
1023.0,1.0,-0.07378904481665916,1.0,1.0
1024.0,1.0,-0.07288365776369399,1.0,1.0
1025.0,1.0,-0.07197827071072882,1.0,1.0
1026.0,1.0,-0.07107288365776365,1.0,1.0
1027.0,1.0,-0.0701674966047986,1.0,1.0
1028.0,1.0,-0.06926210955183343,1.0,1.0
1029.0,1.0,-0.06835672249886826,1.0,1.0
1030.0,1.0,-0.0674513354459031,1.0,1.0
1031.0,1.0,-0.06654594839293804,1.0,1.0
1032.0,1.0,-0.06564056133997287,1.0,1.0
1033.0,1.0,-0.0647351742870077,1.0,1.0
1034.0,1.0,-0.06382978723404253,1.0,1.0
1035.0,1.0,-0.06292440018107737,1.0,1.0
1036.0,1.0,-0.06201901312811231,1.0,1.0
1037.0,1.0,-0.06111362607514714,1.0,1.0
1038.0,1.0,-0.060208239022181975,1.0,1.0
1039.0,1.0,-0.05930285196921681,1.0,1.0
1040.0,1.0,-0.05839746491625175,1.0,1.0
1041.0,1.0,-0.057492077863286584,1.0,1.0
1042.0,1.0,-0.056586690810321416,1.0,1.0
1043.0,1.0,-0.05568130375735625,1.0,1.0
1044.0,1.0,-0.05477591670439108,1.0,1.0
1045.0,1.0,-0.053870529651426025,1.0,1.0
1046.0,1.0,-0.05296514259846086,1.0,1.0
1047.0,1.0,-0.05205975554549569,1.0,1.0
1048.0,1.0,-0.05115436849253052,1.0,1.0
1049.0,1.0,-0.050248981439565465,1.0,1.0
1050.0,1.0,-0.0493435943866003,1.0,1.0
1051.0,1.0,-0.04843820733363513,1.0,1.0
1052.0,1.0,-0.04753282028066996,1.0,1.0
1053.0,1.0,-0.046627433227704906,1.0,1.0
1054.0,1.0,-0.04572204617473974,1.0,1.0
1055.0,1.0,-0.04481665912177457,1.0,1.0
1056.0,1.0,-0.043911272068809404,1.0,1.0
1057.0,1.0,-0.043005885015844236,1.0,1.0
1058.0,1.0,-0.04210049796287918,1.0,1.0
1059.0,1.0,-0.04119511090991401,1.0,1.0
1060.0,1.0,-0.040289723856948845,1.0,1.0
1061.0,1.0,-0.03938433680398368,1.0,1.0
1062.0,1.0,-0.03847894975101862,1.0,1.0
1063.0,1.0,-0.03757356269805345,1.0,1.0
