subject,Frontal Pole,Insular Cortex,Superior Frontal Gyrus,Middle Frontal Gyrus,"Inferior Frontal Gyrus, pars triangularis","Inferior Frontal Gyrus, pars opercularis",Precentral Gyrus,Temporal Pole,"Superior Temporal Gyrus, anterior division","Superior Temporal Gyrus, posterior division","Middle Temporal Gyrus, anterior division","Middle Temporal Gyrus, posterior division","Middle Temporal Gyrus, temporooccipital part","Inferior Temporal Gyrus, anterior division","Inferior Temporal Gyrus, posterior division","Inferior Temporal Gyrus, temporooccipital part",Postcentral Gyrus,Superior Parietal Lobule,"Supramarginal Gyrus, anterior division","Supramarginal Gyrus, posterior division",Angular Gyrus,"Lateral Occipital Cortex, superior division","Lateral Occipital Cortex, inferior division",Intracalcarine Cortex,Frontal Medial Cortex,Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),Subcallosal Cortex,Paracingulate Gyrus,"Cingulate Gyrus, anterior division","Cingulate Gyrus, posterior division",Precuneous Cortex,Cuneal Cortex,Frontal Orbital Cortex,"Parahippocampal Gyrus, anterior division","Parahippocampal Gyrus, posterior division",Lingual Gyrus,"Temporal Fusiform Cortex, anterior division","Temporal Fusiform Cortex, posterior division",Temporal Occipital Fusiform Cortex,Occipital Fusiform Gyrus,Frontal Opercular Cortex,Central Opercular Cortex,Parietal Opercular Cortex,Planum Polare,Heschl's Gyrus (includes H1 and H2),Planum Temporale,Supracalcarine Cortex,Occipital Pole
sub-12,0.3804239203276995,0.3336428831764231,-0.017977611598801523,0.03240326299449691,0.30265648372168297,0.4634684321842886,-0.06908661097577685,0.2729323737782721,0.14439487545013102,-0.004385538778484514,0.5213251239105225,0.15817238942199255,-0.021963702880140434,0.023034359247809146,0.49075845689754627,0.20635062554668107,-0.0837114489119561,-0.11743061373618491,-0.17469615315395495,-0.11584673871671598,-0.08954006557634142,-0.005295065499605177,-0.0006462441841738032,0.09672903523450904,0.015238427154793925,0.052710262758085186,0.086159286680898,0.27532299316409486,0.2526905253979778,0.295583452242919,-0.10505667135547354,0.02945430162966173,0.36283976266333323,0.21434504571351268,0.49486469133182887,0.25451105072938096,0.307185686613218,0.44949003013738636,0.27948707920314,-0.016922087838925483,0.15738578686880056,0.4688463066033859,0.14694762094762462,0.2743591569462507,-0.08733155705879561,0.2987076284340703,-0.004273431359732432,0.0
