,const,linear_drift,scene_boxcar,scene_hrf
176.0,1.0,-0.8405074762120526,1.0,1.0
177.0,1.0,-0.8396012686905301,1.0,1.0
178.0,1.0,-0.8386950611690077,1.0,1.0
179.0,1.0,-0.8377888536474852,1.0,1.0
180.0,1.0,-0.8368826461259629,1.0,1.0
181.0,1.0,-0.8359764386044404,1.0,1.0
182.0,1.0,-0.835070231082918,1.0,1.0
183.0,1.0,-0.8341640235613955,1.0,1.0
184.0,1.0,-0.8332578160398731,1.0,1.0
185.0,1.0,-0.8323516085183507,1.0,1.0
186.0,1.0,-0.8314454009968283,1.0,1.0
187.0,1.0,-0.8305391934753058,1.0,1.0
188.0,1.0,-0.8296329859537834,1.0,1.0
189.0,1.0,-0.828726778432261,1.0,1.0
190.0,1.0,-0.8278205709107386,1.0,1.0
191.0,1.0,-0.8269143633892161,1.0,1.0
192.0,1.0,-0.8260081558676937,1.0,1.0
193.0,1.0,-0.8251019483461712,1.0,1.0
194.0,1.0,-0.8241957408246489,1.0,1.0
195.0,1.0,-0.8232895333031264,1.0,1.0
196.0,1.0,-0.822383325781604,1.0,1.0
197.0,1.0,-0.8214771182600815,1.0,1.0
198.0,1.0,-0.8205709107385591,1.0,1.0
199.0,1.0,-0.8196647032170367,1.0,1.0
200.0,1.0,-0.8187584956955143,1.0,1.0
201.0,1.0,-0.8178522881739918,1.0,1.0
202.0,1.0,-0.8169460806524694,1.0,1.0
203.0,1.0,-0.816039873130947,1.0,1.0
204.0,1.0,-0.8151336656094246,1.0,1.0
205.0,1.0,-0.8142274580879021,1.0,1.0
206.0,1.0,-0.8133212505663797,1.0,1.0
207.0,1.0,-0.8124150430448572,1.0,1.0
208.0,1.0,-0.8115088355233349,1.0,1.0
209.0,1.0,-0.8106026280018124,1.0,1.0
210.0,1.0,-0.80969642048029,1.0,1.0
211.0,1.0,-0.8087902129587675,1.0,1.0
212.0,1.0,-0.8078840054372451,1.0,1.0
213.0,1.0,-0.8069777979157227,1.0,1.0
214.0,1.0,-0.8060715903942003,1.0,1.0
215.0,1.0,-0.8051653828726778,1.0,1.0
216.0,1.0,-0.8042591753511554,1.0,1.0
217.0,1.0,-0.803352967829633,1.0,1.0
218.0,1.0,-0.8024467603081106,1.0,1.0
219.0,1.0,-0.8015405527865881,1.0,1.0
220.0,1.0,-0.8006343452650657,1.0,1.0
221.0,1.0,-0.7997281377435432,1.0,1.0
222.0,1.0,-0.7988219302220209,1.0,1.0
223.0,1.0,-0.7979157227004984,1.0,1.0
224.0,1.0,-0.797009515178976,1.0,1.0
225.0,1.0,-0.7961033076574535,1.0,1.0
226.0,1.0,-0.7951971001359311,1.0,1.0
227.0,1.0,-0.7942908926144087,1.0,1.0
228.0,1.0,-0.7933846850928863,1.0,1.0
229.0,1.0,-0.7924784775713638,1.0,1.0
230.0,1.0,-0.7915722700498414,1.0,1.0
231.0,1.0,-0.790666062528319,1.0,1.0
232.0,1.0,-0.7897598550067966,1.0,1.0
233.0,1.0,-0.7888536474852741,1.0,1.0
234.0,1.0,-0.7879474399637517,1.0,1.0
235.0,1.0,-0.7870412324422292,1.0,1.0
236.0,1.0,-0.7861350249207069,1.0,1.0
237.0,1.0,-0.7852288173991844,1.0,1.0
238.0,1.0,-0.784322609877662,1.0,1.0
239.0,1.0,-0.7834164023561395,1.0,1.0
240.0,1.0,-0.7825101948346171,1.0,1.0
241.0,1.0,-0.7816039873130947,1.0,1.0
242.0,1.0,-0.7806977797915723,1.0,1.0
243.0,1.0,-0.7797915722700498,1.0,1.0
244.0,1.0,-0.7788853647485274,1.0,1.0
245.0,1.0,-0.777979157227005,1.0,1.0
246.0,1.0,-0.7770729497054826,1.0,1.0
247.0,1.0,-0.7761667421839601,1.0,1.0
248.0,1.0,-0.7752605346624377,1.0,1.0
249.0,1.0,-0.7743543271409152,1.0,1.0
250.0,1.0,-0.7734481196193929,1.0,1.0
251.0,1.0,-0.7725419120978704,1.0,1.0
252.0,1.0,-0.771635704576348,1.0,1.0
253.0,1.0,-0.7707294970548255,1.0,1.0
254.0,1.0,-0.7698232895333031,1.0,1.0
255.0,1.0,-0.7689170820117807,1.0,1.0
256.0,1.0,-0.7680108744902583,1.0,1.0
257.0,1.0,-0.7671046669687358,1.0,1.0
258.0,1.0,-0.7661984594472134,1.0,1.0
259.0,1.0,-0.765292251925691,1.0,1.0
260.0,1.0,-0.7643860444041686,1.0,1.0
261.0,1.0,-0.7634798368826461,1.0,1.0
262.0,1.0,-0.7625736293611237,1.0,1.0
263.0,1.0,-0.7616674218396012,1.0,1.0
264.0,1.0,-0.7607612143180789,1.0,1.0
265.0,1.0,-0.7598550067965564,1.0,1.0
266.0,1.0,-0.758948799275034,1.0,1.0
267.0,1.0,-0.7580425917535115,1.0,1.0
268.0,1.0,-0.7571363842319891,1.0,1.0
269.0,1.0,-0.7562301767104667,1.0,1.0
270.0,1.0,-0.7553239691889443,1.0,1.0
271.0,1.0,-0.7544177616674218,1.0,1.0
272.0,1.0,-0.7535115541458994,1.0,1.0
273.0,1.0,-0.752605346624377,1.0,1.0
274.0,1.0,-0.7516991391028546,1.0,1.0
275.0,1.0,-0.7507929315813321,1.0,1.0
276.0,1.0,-0.7498867240598097,1.0,1.0
277.0,1.0,-0.7489805165382872,1.0,1.0
278.0,1.0,-0.7480743090167647,1.0,1.0
279.0,1.0,-0.7471681014952424,1.0,1.0
280.0,1.0,-0.74626189397372,1.0,1.0
281.0,1.0,-0.7453556864521975,1.0,1.0
282.0,1.0,-0.744449478930675,1.0,1.0
283.0,1.0,-0.7435432714091527,1.0,1.0
284.0,1.0,-0.7426370638876303,1.0,1.0
285.0,1.0,-0.7417308563661078,1.0,1.0
286.0,1.0,-0.7408246488445853,1.0,1.0
287.0,1.0,-0.739918441323063,1.0,1.0
288.0,1.0,-0.7390122338015406,1.0,1.0
289.0,1.0,-0.7381060262800181,1.0,1.0
290.0,1.0,-0.7371998187584956,1.0,1.0
291.0,1.0,-0.7362936112369732,1.0,1.0
292.0,1.0,-0.7353874037154509,1.0,1.0
293.0,1.0,-0.7344811961939284,1.0,1.0
294.0,1.0,-0.7335749886724059,1.0,1.0
295.0,1.0,-0.7326687811508835,1.0,1.0
296.0,1.0,-0.7317625736293611,1.0,1.0
297.0,1.0,-0.7308563661078387,1.0,1.0
298.0,1.0,-0.7299501585863162,1.0,1.0
299.0,1.0,-0.7290439510647938,1.0,1.0
300.0,1.0,-0.7281377435432714,1.0,1.0
301.0,1.0,-0.727231536021749,1.0,1.0
302.0,1.0,-0.7263253285002265,1.0,1.0
303.0,1.0,-0.7254191209787041,1.0,1.0
304.0,1.0,-0.7245129134571817,1.0,1.0
305.0,1.0,-0.7236067059356592,1.0,1.0
306.0,1.0,-0.7227004984141367,1.0,1.0
307.0,1.0,-0.7217942908926144,1.0,1.0
308.0,1.0,-0.720888083371092,1.0,1.0
309.0,1.0,-0.7199818758495695,1.0,1.0
310.0,1.0,-0.719075668328047,1.0,1.0
311.0,1.0,-0.7181694608065247,1.0,1.0
312.0,1.0,-0.7172632532850023,1.0,1.0
313.0,1.0,-0.7163570457634798,1.0,1.0
314.0,1.0,-0.7154508382419573,1.0,1.0
315.0,1.0,-0.714544630720435,1.0,1.0
316.0,1.0,-0.7136384231989126,1.0,1.0
317.0,1.0,-0.7127322156773901,1.0,1.0
318.0,1.0,-0.7118260081558676,1.0,1.0
319.0,1.0,-0.7109198006343452,1.0,1.0
320.0,1.0,-0.7100135931128229,1.0,1.0
321.0,1.0,-0.7091073855913004,1.0,1.0
322.0,1.0,-0.7082011780697779,1.0,1.0
323.0,1.0,-0.7072949705482555,1.0,1.0
324.0,1.0,-0.7063887630267331,1.0,1.0
325.0,1.0,-0.7054825555052107,1.0,1.0
326.0,1.0,-0.7045763479836882,1.0,1.0
327.0,1.0,-0.7036701404621658,1.0,1.0
328.0,1.0,-0.7027639329406434,1.0,1.0
329.0,1.0,-0.701857725419121,1.0,1.0
330.0,1.0,-0.7009515178975985,1.0,1.0
331.0,1.0,-0.7000453103760761,1.0,1.0
332.0,1.0,-0.6991391028545537,1.0,1.0
333.0,1.0,-0.6982328953330312,1.0,1.0
334.0,1.0,-0.6973266878115087,1.0,1.0
335.0,1.0,-0.6964204802899864,1.0,1.0
336.0,1.0,-0.695514272768464,1.0,1.0
337.0,1.0,-0.6946080652469415,1.0,1.0
338.0,1.0,-0.693701857725419,1.0,1.0
339.0,1.0,-0.6927956502038967,1.0,1.0
340.0,1.0,-0.6918894426823743,1.0,1.0
341.0,1.0,-0.6909832351608518,1.0,1.0
342.0,1.0,-0.6900770276393293,1.0,1.0
343.0,1.0,-0.689170820117807,1.0,1.0
344.0,1.0,-0.6882646125962846,1.0,1.0
345.0,1.0,-0.6873584050747621,1.0,1.0
346.0,1.0,-0.6864521975532396,1.0,1.0
347.0,1.0,-0.6855459900317172,1.0,1.0
348.0,1.0,-0.6846397825101949,1.0,1.0
349.0,1.0,-0.6837335749886724,1.0,1.0
350.0,1.0,-0.6828273674671499,1.0,1.0
351.0,1.0,-0.6819211599456275,1.0,1.0
352.0,1.0,-0.6810149524241051,1.0,1.0
353.0,1.0,-0.6801087449025827,1.0,1.0
354.0,1.0,-0.6792025373810602,1.0,1.0
355.0,1.0,-0.6782963298595378,1.0,1.0
356.0,1.0,-0.6773901223380154,1.0,1.0
357.0,1.0,-0.676483914816493,1.0,1.0
358.0,1.0,-0.6755777072949705,1.0,1.0
359.0,1.0,-0.6746714997734481,1.0,1.0
360.0,1.0,-0.6737652922519257,1.0,1.0
361.0,1.0,-0.6728590847304032,1.0,1.0
362.0,1.0,-0.6719528772088808,1.0,1.0
363.0,1.0,-0.6710466696873584,1.0,1.0
364.0,1.0,-0.670140462165836,1.0,1.0
365.0,1.0,-0.6692342546443135,1.0,1.0
366.0,1.0,-0.668328047122791,1.0,1.0
367.0,1.0,-0.6674218396012687,1.0,1.0
368.0,1.0,-0.6665156320797463,1.0,1.0
369.0,1.0,-0.6656094245582238,1.0,1.0
370.0,1.0,-0.6647032170367013,1.0,1.0
371.0,1.0,-0.663797009515179,1.0,1.0
372.0,1.0,-0.6628908019936566,1.0,1.0
373.0,1.0,-0.6619845944721341,1.0,1.0
374.0,1.0,-0.6610783869506116,1.0,1.0
375.0,1.0,-0.6601721794290892,1.0,1.0
376.0,1.0,-0.6592659719075669,1.0,1.0
377.0,1.0,-0.6583597643860444,1.0,1.0
378.0,1.0,-0.6574535568645219,1.0,1.0
379.0,1.0,-0.6565473493429995,1.0,1.0
380.0,1.0,-0.6556411418214771,1.0,1.0
381.0,1.0,-0.6547349342999547,1.0,1.0
382.0,1.0,-0.6538287267784322,1.0,1.0
383.0,1.0,-0.6529225192569098,1.0,1.0
384.0,1.0,-0.6520163117353874,1.0,1.0
385.0,1.0,-0.651110104213865,1.0,1.0
386.0,1.0,-0.6502038966923425,1.0,1.0
387.0,1.0,-0.6492976891708201,1.0,1.0
388.0,1.0,-0.6483914816492977,1.0,1.0
389.0,1.0,-0.6474852741277752,1.0,1.0
390.0,1.0,-0.6465790666062528,1.0,1.0
391.0,1.0,-0.6456728590847304,1.0,1.0
392.0,1.0,-0.644766651563208,1.0,1.0
393.0,1.0,-0.6438604440416855,1.0,1.0
394.0,1.0,-0.642954236520163,1.0,1.0
395.0,1.0,-0.6420480289986407,1.0,1.0
396.0,1.0,-0.6411418214771183,1.0,1.0
397.0,1.0,-0.6402356139555958,1.0,1.0
398.0,1.0,-0.6393294064340733,1.0,1.0
399.0,1.0,-0.638423198912551,1.0,1.0
400.0,1.0,-0.6375169913910286,1.0,1.0
401.0,1.0,-0.6366107838695061,1.0,1.0
402.0,1.0,-0.6357045763479836,1.0,1.0
403.0,1.0,-0.6347983688264612,1.0,1.0
404.0,1.0,-0.6338921613049389,1.0,1.0
405.0,1.0,-0.6329859537834164,1.0,1.0
406.0,1.0,-0.6320797462618939,1.0,1.0
407.0,1.0,-0.6311735387403715,1.0,1.0
408.0,1.0,-0.6302673312188491,1.0,1.0
409.0,1.0,-0.6293611236973267,1.0,1.0
410.0,1.0,-0.6284549161758042,1.0,1.0
411.0,1.0,-0.6275487086542818,1.0,1.0
412.0,1.0,-0.6266425011327594,1.0,1.0
413.0,1.0,-0.625736293611237,1.0,1.0
414.0,1.0,-0.6248300860897145,1.0,1.0
415.0,1.0,-0.6239238785681921,1.0,1.0
416.0,1.0,-0.6230176710466697,1.0,1.0
417.0,1.0,-0.6221114635251472,1.0,1.0
418.0,1.0,-0.6212052560036248,1.0,1.0
419.0,1.0,-0.6202990484821024,1.0,1.0
420.0,1.0,-0.61939284096058,1.0,1.0
421.0,1.0,-0.6184866334390575,1.0,1.0
422.0,1.0,-0.617580425917535,1.0,1.0
423.0,1.0,-0.6166742183960127,1.0,1.0
424.0,1.0,-0.6157680108744903,1.0,1.0
425.0,1.0,-0.6148618033529678,1.0,1.0
426.0,1.0,-0.6139555958314453,1.0,1.0
427.0,1.0,-0.613049388309923,1.0,1.0
428.0,1.0,-0.6121431807884006,1.0,1.0
429.0,1.0,-0.6112369732668781,1.0,1.0
430.0,1.0,-0.6103307657453556,1.0,1.0
431.0,1.0,-0.6094245582238332,1.0,1.0
432.0,1.0,-0.6085183507023109,1.0,1.0
433.0,1.0,-0.6076121431807884,1.0,1.0
434.0,1.0,-0.6067059356592659,1.0,1.0
435.0,1.0,-0.6057997281377435,1.0,1.0
436.0,1.0,-0.6048935206162211,1.0,1.0
437.0,1.0,-0.6039873130946987,1.0,1.0
438.0,1.0,-0.6030811055731762,1.0,1.0
439.0,1.0,-0.6021748980516538,1.0,1.0
440.0,1.0,-0.6012686905301314,1.0,1.0
441.0,1.0,-0.600362483008609,1.0,1.0
442.0,1.0,-0.5994562754870865,1.0,1.0
443.0,1.0,-0.5985500679655641,1.0,1.0
444.0,1.0,-0.5976438604440417,1.0,1.0
445.0,1.0,-0.5967376529225192,1.0,1.0
446.0,1.0,-0.5958314454009968,1.0,1.0
447.0,1.0,-0.5949252378794744,1.0,1.0
448.0,1.0,-0.594019030357952,1.0,1.0
449.0,1.0,-0.5931128228364295,1.0,1.0
450.0,1.0,-0.592206615314907,1.0,1.0
451.0,1.0,-0.5913004077933847,1.0,1.0
452.0,1.0,-0.5903942002718623,1.0,1.0
453.0,1.0,-0.5894879927503398,1.0,1.0
454.0,1.0,-0.5885817852288173,1.0,1.0
455.0,1.0,-0.587675577707295,1.0,1.0
456.0,1.0,-0.5867693701857726,1.0,1.0
457.0,1.0,-0.5858631626642501,1.0,1.0
458.0,1.0,-0.5849569551427276,1.0,1.0
459.0,1.0,-0.5840507476212052,1.0,1.0
460.0,1.0,-0.5831445400996829,1.0,1.0
461.0,1.0,-0.5822383325781604,1.0,1.0
462.0,1.0,-0.5813321250566379,1.0,1.0
463.0,1.0,-0.5804259175351155,1.0,1.0
464.0,1.0,-0.5795197100135931,1.0,1.0
465.0,1.0,-0.5786135024920707,1.0,1.0
466.0,1.0,-0.5777072949705482,1.0,1.0
467.0,1.0,-0.5768010874490258,1.0,1.0
468.0,1.0,-0.5758948799275034,1.0,1.0
469.0,1.0,-0.574988672405981,1.0,1.0
470.0,1.0,-0.5740824648844585,1.0,1.0
471.0,1.0,-0.5731762573629361,1.0,1.0
472.0,1.0,-0.5722700498414137,1.0,1.0
473.0,1.0,-0.5713638423198912,1.0,1.0
474.0,1.0,-0.5704576347983688,1.0,1.0
475.0,1.0,-0.5695514272768464,1.0,1.0
476.0,1.0,-0.568645219755324,1.0,1.0
477.0,1.0,-0.5677390122338015,1.0,1.0
478.0,1.0,-0.566832804712279,1.0,1.0
479.0,1.0,-0.5659265971907567,1.0,1.0
480.0,1.0,-0.5650203896692343,1.0,1.0
481.0,1.0,-0.5641141821477118,1.0,1.0
482.0,1.0,-0.5632079746261893,1.0,1.0
483.0,1.0,-0.562301767104667,1.0,1.0
484.0,1.0,-0.5613955595831446,1.0,1.0
485.0,1.0,-0.5604893520616221,1.0,1.0
486.0,1.0,-0.5595831445400996,1.0,1.0
487.0,1.0,-0.5586769370185772,1.0,1.0
488.0,1.0,-0.5577707294970549,1.0,1.0
489.0,1.0,-0.5568645219755324,1.0,1.0
490.0,1.0,-0.5559583144540099,1.0,1.0
491.0,1.0,-0.5550521069324875,1.0,1.0
492.0,1.0,-0.5541458994109651,1.0,1.0
493.0,1.0,-0.5532396918894427,1.0,1.0
494.0,1.0,-0.5523334843679202,1.0,1.0
495.0,1.0,-0.5514272768463978,1.0,1.0
496.0,1.0,-0.5505210693248754,1.0,1.0
497.0,1.0,-0.549614861803353,1.0,1.0
498.0,1.0,-0.5487086542818305,1.0,1.0
499.0,1.0,-0.5478024467603081,1.0,1.0
500.0,1.0,-0.5468962392387857,1.0,1.0
501.0,1.0,-0.5459900317172632,1.0,1.0
502.0,1.0,-0.5450838241957408,1.0,1.0
503.0,1.0,-0.5441776166742184,1.0,1.0
504.0,1.0,-0.543271409152696,1.0,1.0
505.0,1.0,-0.5423652016311735,1.0,1.0
506.0,1.0,-0.541458994109651,1.0,1.0
507.0,1.0,-0.5405527865881287,1.0,1.0
508.0,1.0,-0.5396465790666063,1.0,1.0
509.0,1.0,-0.5387403715450838,1.0,1.0
510.0,1.0,-0.5378341640235613,1.0,1.0
511.0,1.0,-0.536927956502039,1.0,1.0
512.0,1.0,-0.5360217489805166,1.0,1.0
513.0,1.0,-0.5351155414589941,1.0,1.0
514.0,1.0,-0.5342093339374716,1.0,1.0
515.0,1.0,-0.5333031264159492,1.0,1.0
516.0,1.0,-0.5323969188944269,1.0,1.0
517.0,1.0,-0.5314907113729044,1.0,1.0
518.0,1.0,-0.5305845038513819,1.0,1.0
519.0,1.0,-0.5296782963298595,1.0,1.0
520.0,1.0,-0.5287720888083371,1.0,1.0
521.0,1.0,-0.5278658812868147,1.0,1.0
522.0,1.0,-0.5269596737652922,1.0,1.0
523.0,1.0,-0.5260534662437698,1.0,1.0
524.0,1.0,-0.5251472587222474,1.0,1.0
525.0,1.0,-0.524241051200725,1.0,1.0
526.0,1.0,-0.5233348436792025,1.0,1.0
527.0,1.0,-0.5224286361576801,1.0,1.0
528.0,1.0,-0.5215224286361577,1.0,1.0
529.0,1.0,-0.5206162211146352,1.0,1.0
530.0,1.0,-0.5197100135931128,1.0,1.0
531.0,1.0,-0.5188038060715904,1.0,1.0
532.0,1.0,-0.517897598550068,1.0,1.0
533.0,1.0,-0.5169913910285455,1.0,1.0
