,const,linear_drift,scene_boxcar,scene_hrf
98.0,1.0,-0.9113122171945701,1.0,1.0
99.0,1.0,-0.9104072398190045,1.0,1.0
100.0,1.0,-0.9095022624434389,1.0,1.0
101.0,1.0,-0.9085972850678733,1.0,1.0
102.0,1.0,-0.9076923076923077,1.0,1.0
103.0,1.0,-0.9067873303167421,1.0,1.0
104.0,1.0,-0.9058823529411765,1.0,1.0
105.0,1.0,-0.9049773755656109,1.0,1.0
106.0,1.0,-0.9040723981900453,1.0,1.0
107.0,1.0,-0.9031674208144796,1.0,1.0
108.0,1.0,-0.902262443438914,1.0,1.0
109.0,1.0,-0.9013574660633484,1.0,1.0
110.0,1.0,-0.9004524886877828,1.0,1.0
111.0,1.0,-0.8995475113122172,1.0,1.0
112.0,1.0,-0.8986425339366516,1.0,1.0
113.0,1.0,-0.897737556561086,1.0,1.0
114.0,1.0,-0.8968325791855204,1.0,1.0
115.0,1.0,-0.8959276018099548,1.0,1.0
116.0,1.0,-0.8950226244343892,1.0,1.0
117.0,1.0,-0.8941176470588236,1.0,1.0
118.0,1.0,-0.8932126696832579,1.0,1.0
119.0,1.0,-0.8923076923076922,1.0,1.0
120.0,1.0,-0.8914027149321266,1.0,1.0
121.0,1.0,-0.890497737556561,1.0,1.0
122.0,1.0,-0.8895927601809954,1.0,1.0
123.0,1.0,-0.8886877828054298,1.0,1.0
124.0,1.0,-0.8877828054298642,1.0,1.0
125.0,1.0,-0.8868778280542986,1.0,1.0
126.0,1.0,-0.885972850678733,1.0,1.0
127.0,1.0,-0.8850678733031674,1.0,1.0
128.0,1.0,-0.8841628959276018,1.0,1.0
129.0,1.0,-0.8832579185520362,1.0,1.0
130.0,1.0,-0.8823529411764706,1.0,1.0
131.0,1.0,-0.881447963800905,1.0,1.0
132.0,1.0,-0.8805429864253393,1.0,1.0
133.0,1.0,-0.8796380090497737,1.0,1.0
134.0,1.0,-0.8787330316742081,1.0,1.0
135.0,1.0,-0.8778280542986425,1.0,1.0
136.0,1.0,-0.8769230769230769,1.0,1.0
137.0,1.0,-0.8760180995475113,1.0,1.0
138.0,1.0,-0.8751131221719457,1.0,1.0
139.0,1.0,-0.8742081447963801,1.0,1.0
140.0,1.0,-0.8733031674208145,1.0,1.0
141.0,1.0,-0.8723981900452489,1.0,1.0
142.0,1.0,-0.8714932126696833,1.0,1.0
143.0,1.0,-0.8705882352941177,1.0,1.0
144.0,1.0,-0.869683257918552,1.0,1.0
145.0,1.0,-0.8687782805429864,1.0,1.0
146.0,1.0,-0.8678733031674208,1.0,1.0
147.0,1.0,-0.8669683257918552,1.0,1.0
148.0,1.0,-0.8660633484162896,1.0,1.0
149.0,1.0,-0.865158371040724,1.0,1.0
150.0,1.0,-0.8642533936651584,1.0,1.0
151.0,1.0,-0.8633484162895928,1.0,1.0
152.0,1.0,-0.8624434389140272,1.0,1.0
153.0,1.0,-0.8615384615384616,1.0,1.0
154.0,1.0,-0.860633484162896,1.0,1.0
155.0,1.0,-0.8597285067873304,1.0,1.0
156.0,1.0,-0.8588235294117648,1.0,1.0
157.0,1.0,-0.8579185520361992,1.0,1.0
158.0,1.0,-0.8570135746606334,1.0,1.0
159.0,1.0,-0.8561085972850678,1.0,1.0
160.0,1.0,-0.8552036199095022,1.0,1.0
161.0,1.0,-0.8542986425339366,1.0,1.0
162.0,1.0,-0.853393665158371,1.0,1.0
163.0,1.0,-0.8524886877828054,1.0,1.0
164.0,1.0,-0.8515837104072398,1.0,1.0
165.0,1.0,-0.8506787330316742,1.0,1.0
166.0,1.0,-0.8497737556561086,1.0,1.0
167.0,1.0,-0.848868778280543,1.0,1.0
168.0,1.0,-0.8479638009049774,1.0,1.0
169.0,1.0,-0.8470588235294118,1.0,1.0
170.0,1.0,-0.8461538461538461,1.0,1.0
171.0,1.0,-0.8452488687782805,1.0,1.0
172.0,1.0,-0.8443438914027149,1.0,1.0
173.0,1.0,-0.8434389140271493,1.0,1.0
174.0,1.0,-0.8425339366515837,1.0,1.0
175.0,1.0,-0.8416289592760181,1.0,1.0
176.0,1.0,-0.8407239819004525,1.0,1.0
177.0,1.0,-0.8398190045248869,1.0,1.0
178.0,1.0,-0.8389140271493213,1.0,1.0
179.0,1.0,-0.8380090497737557,1.0,1.0
180.0,1.0,-0.8371040723981901,1.0,1.0
181.0,1.0,-0.8361990950226245,1.0,1.0
182.0,1.0,-0.8352941176470589,1.0,1.0
183.0,1.0,-0.8343891402714932,1.0,1.0
184.0,1.0,-0.8334841628959275,1.0,1.0
185.0,1.0,-0.8325791855203619,1.0,1.0
186.0,1.0,-0.8316742081447963,1.0,1.0
187.0,1.0,-0.8307692307692307,1.0,1.0
188.0,1.0,-0.8298642533936651,1.0,1.0
189.0,1.0,-0.8289592760180995,1.0,1.0
190.0,1.0,-0.8280542986425339,1.0,1.0
191.0,1.0,-0.8271493212669683,1.0,1.0
192.0,1.0,-0.8262443438914027,1.0,1.0
193.0,1.0,-0.8253393665158371,1.0,1.0
194.0,1.0,-0.8244343891402715,1.0,1.0
195.0,1.0,-0.8235294117647058,1.0,1.0
196.0,1.0,-0.8226244343891402,1.0,1.0
197.0,1.0,-0.8217194570135746,1.0,1.0
198.0,1.0,-0.820814479638009,1.0,1.0
199.0,1.0,-0.8199095022624434,1.0,1.0
200.0,1.0,-0.8190045248868778,1.0,1.0
201.0,1.0,-0.8180995475113122,1.0,1.0
202.0,1.0,-0.8171945701357466,1.0,1.0
203.0,1.0,-0.816289592760181,1.0,1.0
204.0,1.0,-0.8153846153846154,1.0,1.0
205.0,1.0,-0.8144796380090498,1.0,1.0
206.0,1.0,-0.8135746606334842,1.0,1.0
207.0,1.0,-0.8126696832579186,1.0,1.0
208.0,1.0,-0.8117647058823529,1.0,1.0
209.0,1.0,-0.8108597285067873,1.0,1.0
210.0,1.0,-0.8099547511312217,1.0,1.0
211.0,1.0,-0.8090497737556561,1.0,1.0
212.0,1.0,-0.8081447963800905,1.0,1.0
213.0,1.0,-0.8072398190045249,1.0,1.0
214.0,1.0,-0.8063348416289593,1.0,1.0
215.0,1.0,-0.8054298642533937,1.0,1.0
216.0,1.0,-0.8045248868778281,1.0,1.0
217.0,1.0,-0.8036199095022625,1.0,1.0
218.0,1.0,-0.8027149321266969,1.0,1.0
219.0,1.0,-0.8018099547511313,1.0,1.0
220.0,1.0,-0.8009049773755657,1.0,1.0
221.0,1.0,-0.8,1.0,1.0
222.0,1.0,-0.7990950226244344,1.0,1.0
223.0,1.0,-0.7981900452488688,1.0,1.0
224.0,1.0,-0.7972850678733032,1.0,1.0
225.0,1.0,-0.7963800904977376,1.0,1.0
226.0,1.0,-0.795475113122172,1.0,1.0
227.0,1.0,-0.7945701357466063,1.0,1.0
228.0,1.0,-0.7936651583710407,1.0,1.0
229.0,1.0,-0.7927601809954751,1.0,1.0
230.0,1.0,-0.7918552036199095,1.0,1.0
231.0,1.0,-0.7909502262443439,1.0,1.0
232.0,1.0,-0.7900452488687782,1.0,1.0
233.0,1.0,-0.7891402714932126,1.0,1.0
234.0,1.0,-0.788235294117647,1.0,1.0
235.0,1.0,-0.7873303167420814,1.0,1.0
236.0,1.0,-0.7864253393665158,1.0,1.0
237.0,1.0,-0.7855203619909502,1.0,1.0
238.0,1.0,-0.7846153846153846,1.0,1.0
239.0,1.0,-0.783710407239819,1.0,1.0
240.0,1.0,-0.7828054298642534,1.0,1.0
241.0,1.0,-0.7819004524886878,1.0,1.0
242.0,1.0,-0.7809954751131222,1.0,1.0
243.0,1.0,-0.7800904977375566,1.0,1.0
244.0,1.0,-0.779185520361991,1.0,1.0
245.0,1.0,-0.7782805429864253,1.0,1.0
246.0,1.0,-0.7773755656108597,1.0,1.0
247.0,1.0,-0.7764705882352941,1.0,1.0
248.0,1.0,-0.7755656108597285,1.0,1.0
249.0,1.0,-0.7746606334841629,1.0,1.0
250.0,1.0,-0.7737556561085973,1.0,1.0
251.0,1.0,-0.7728506787330317,1.0,1.0
252.0,1.0,-0.771945701357466,1.0,1.0
253.0,1.0,-0.7710407239819004,1.0,1.0
254.0,1.0,-0.7701357466063348,1.0,1.0
255.0,1.0,-0.7692307692307692,1.0,1.0
256.0,1.0,-0.7683257918552036,1.0,1.0
257.0,1.0,-0.767420814479638,1.0,1.0
258.0,1.0,-0.7665158371040723,1.0,1.0
259.0,1.0,-0.7656108597285067,1.0,1.0
260.0,1.0,-0.7647058823529411,1.0,1.0
261.0,1.0,-0.7638009049773755,1.0,1.0
262.0,1.0,-0.7628959276018099,1.0,1.0
263.0,1.0,-0.7619909502262443,1.0,1.0
264.0,1.0,-0.7610859728506787,1.0,1.0
265.0,1.0,-0.7601809954751131,1.0,1.0
266.0,1.0,-0.7592760180995475,1.0,1.0
267.0,1.0,-0.7583710407239819,1.0,1.0
268.0,1.0,-0.7574660633484163,1.0,1.0
269.0,1.0,-0.7565610859728507,1.0,1.0
270.0,1.0,-0.755656108597285,1.0,1.0
271.0,1.0,-0.7547511312217194,1.0,1.0
272.0,1.0,-0.7538461538461538,1.0,1.0
273.0,1.0,-0.7529411764705882,1.0,1.0
274.0,1.0,-0.7520361990950226,1.0,1.0
275.0,1.0,-0.751131221719457,1.0,1.0
276.0,1.0,-0.7502262443438914,1.0,1.0
277.0,1.0,-0.7493212669683258,1.0,1.0
278.0,1.0,-0.7484162895927602,1.0,1.0
279.0,1.0,-0.7475113122171946,1.0,1.0
280.0,1.0,-0.746606334841629,1.0,1.0
281.0,1.0,-0.7457013574660634,1.0,1.0
282.0,1.0,-0.7447963800904978,1.0,1.0
283.0,1.0,-0.7438914027149321,1.0,1.0
284.0,1.0,-0.7429864253393665,1.0,1.0
285.0,1.0,-0.7420814479638009,1.0,1.0
286.0,1.0,-0.7411764705882353,1.0,1.0
287.0,1.0,-0.7402714932126697,1.0,1.0
288.0,1.0,-0.7393665158371041,1.0,1.0
289.0,1.0,-0.7384615384615385,1.0,1.0
290.0,1.0,-0.7375565610859729,1.0,1.0
291.0,1.0,-0.7366515837104073,1.0,1.0
292.0,1.0,-0.7357466063348417,1.0,1.0
293.0,1.0,-0.7348416289592761,1.0,1.0
294.0,1.0,-0.7339366515837105,1.0,1.0
295.0,1.0,-0.7330316742081449,1.0,1.0
296.0,1.0,-0.7321266968325792,1.0,1.0
297.0,1.0,-0.7312217194570136,1.0,1.0
298.0,1.0,-0.730316742081448,1.0,1.0
299.0,1.0,-0.7294117647058823,1.0,1.0
300.0,1.0,-0.7285067873303167,1.0,1.0
301.0,1.0,-0.7276018099547511,1.0,1.0
302.0,1.0,-0.7266968325791855,1.0,1.0
303.0,1.0,-0.7257918552036199,1.0,1.0
304.0,1.0,-0.7248868778280543,1.0,1.0
305.0,1.0,-0.7239819004524887,1.0,1.0
306.0,1.0,-0.7230769230769231,1.0,1.0
307.0,1.0,-0.7221719457013575,1.0,1.0
308.0,1.0,-0.7212669683257918,1.0,1.0
309.0,1.0,-0.7203619909502262,1.0,1.0
310.0,1.0,-0.7194570135746606,1.0,1.0
311.0,1.0,-0.718552036199095,1.0,1.0
312.0,1.0,-0.7176470588235294,1.0,1.0
313.0,1.0,-0.7167420814479638,1.0,1.0
314.0,1.0,-0.7158371040723982,1.0,1.0
315.0,1.0,-0.7149321266968326,1.0,1.0
316.0,1.0,-0.7140271493212669,1.0,1.0
317.0,1.0,-0.7131221719457013,1.0,1.0
318.0,1.0,-0.7122171945701357,1.0,1.0
319.0,1.0,-0.71131221719457,1.0,1.0
320.0,1.0,-0.7104072398190044,1.0,1.0
321.0,1.0,-0.7095022624434388,1.0,1.0
322.0,1.0,-0.7085972850678732,1.0,1.0
323.0,1.0,-0.7076923076923076,1.0,1.0
324.0,1.0,-0.706787330316742,1.0,1.0
325.0,1.0,-0.7058823529411764,1.0,1.0
326.0,1.0,-0.7049773755656108,1.0,1.0
327.0,1.0,-0.7040723981900452,1.0,1.0
328.0,1.0,-0.7031674208144796,1.0,1.0
329.0,1.0,-0.702262443438914,1.0,1.0
330.0,1.0,-0.7013574660633484,1.0,1.0
331.0,1.0,-0.7004524886877828,1.0,1.0
332.0,1.0,-0.6995475113122172,1.0,1.0
333.0,1.0,-0.6986425339366515,1.0,1.0
334.0,1.0,-0.6977375565610859,1.0,1.0
335.0,1.0,-0.6968325791855203,1.0,1.0
336.0,1.0,-0.6959276018099547,1.0,1.0
337.0,1.0,-0.6950226244343891,1.0,1.0
338.0,1.0,-0.6941176470588235,1.0,1.0
339.0,1.0,-0.6932126696832579,1.0,1.0
340.0,1.0,-0.6923076923076923,1.0,1.0
341.0,1.0,-0.6914027149321267,1.0,1.0
342.0,1.0,-0.6904977375565611,1.0,1.0
343.0,1.0,-0.6895927601809955,1.0,1.0
344.0,1.0,-0.6886877828054299,1.0,1.0
345.0,1.0,-0.6877828054298643,1.0,1.0
346.0,1.0,-0.6868778280542986,1.0,1.0
347.0,1.0,-0.685972850678733,1.0,1.0
348.0,1.0,-0.6850678733031674,1.0,1.0
349.0,1.0,-0.6841628959276018,1.0,1.0
350.0,1.0,-0.6832579185520362,1.0,1.0
351.0,1.0,-0.6823529411764706,1.0,1.0
352.0,1.0,-0.681447963800905,1.0,1.0
353.0,1.0,-0.6805429864253394,1.0,1.0
354.0,1.0,-0.6796380090497738,1.0,1.0
355.0,1.0,-0.6787330316742082,1.0,1.0
356.0,1.0,-0.6778280542986426,1.0,1.0
357.0,1.0,-0.676923076923077,1.0,1.0
358.0,1.0,-0.6760180995475114,1.0,1.0
359.0,1.0,-0.6751131221719457,1.0,1.0
360.0,1.0,-0.6742081447963801,1.0,1.0
361.0,1.0,-0.6733031674208145,1.0,1.0
362.0,1.0,-0.6723981900452489,1.0,1.0
363.0,1.0,-0.6714932126696833,1.0,1.0
364.0,1.0,-0.6705882352941177,1.0,1.0
365.0,1.0,-0.6696832579185521,1.0,1.0
366.0,1.0,-0.6687782805429865,1.0,1.0
367.0,1.0,-0.6678733031674208,1.0,1.0
368.0,1.0,-0.6669683257918552,1.0,1.0
369.0,1.0,-0.6660633484162896,1.0,1.0
370.0,1.0,-0.665158371040724,1.0,1.0
371.0,1.0,-0.6642533936651583,1.0,1.0
372.0,1.0,-0.6633484162895927,1.0,1.0
373.0,1.0,-0.6624434389140271,1.0,1.0
374.0,1.0,-0.6615384615384615,1.0,1.0
375.0,1.0,-0.6606334841628959,1.0,1.0
376.0,1.0,-0.6597285067873303,1.0,1.0
377.0,1.0,-0.6588235294117647,1.0,1.0
378.0,1.0,-0.6579185520361991,1.0,1.0
379.0,1.0,-0.6570135746606335,1.0,1.0
380.0,1.0,-0.6561085972850679,1.0,1.0
381.0,1.0,-0.6552036199095023,1.0,1.0
382.0,1.0,-0.6542986425339367,1.0,1.0
383.0,1.0,-0.653393665158371,1.0,1.0
384.0,1.0,-0.6524886877828054,1.0,1.0
385.0,1.0,-0.6515837104072397,1.0,1.0
386.0,1.0,-0.6506787330316741,1.0,1.0
387.0,1.0,-0.6497737556561085,1.0,1.0
388.0,1.0,-0.6488687782805429,1.0,1.0
389.0,1.0,-0.6479638009049773,1.0,1.0
390.0,1.0,-0.6470588235294117,1.0,1.0
391.0,1.0,-0.6461538461538461,1.0,1.0
392.0,1.0,-0.6452488687782805,1.0,1.0
393.0,1.0,-0.6443438914027149,1.0,1.0
394.0,1.0,-0.6434389140271493,1.0,1.0
395.0,1.0,-0.6425339366515836,1.0,1.0
396.0,1.0,-0.641628959276018,1.0,1.0
397.0,1.0,-0.6407239819004524,1.0,1.0
398.0,1.0,-0.6398190045248868,1.0,1.0
399.0,1.0,-0.6389140271493212,1.0,1.0
400.0,1.0,-0.6380090497737556,1.0,1.0
401.0,1.0,-0.63710407239819,1.0,1.0
402.0,1.0,-0.6361990950226244,1.0,1.0
403.0,1.0,-0.6352941176470588,1.0,1.0
404.0,1.0,-0.6343891402714932,1.0,1.0
405.0,1.0,-0.6334841628959276,1.0,1.0
406.0,1.0,-0.632579185520362,1.0,1.0
407.0,1.0,-0.6316742081447964,1.0,1.0
408.0,1.0,-0.6307692307692307,1.0,1.0
409.0,1.0,-0.6298642533936651,1.0,1.0
410.0,1.0,-0.6289592760180995,1.0,1.0
411.0,1.0,-0.6280542986425339,1.0,1.0
412.0,1.0,-0.6271493212669683,1.0,1.0
413.0,1.0,-0.6262443438914027,1.0,1.0
414.0,1.0,-0.6253393665158371,1.0,1.0
415.0,1.0,-0.6244343891402715,1.0,1.0
416.0,1.0,-0.6235294117647059,1.0,1.0
417.0,1.0,-0.6226244343891403,1.0,1.0
418.0,1.0,-0.6217194570135747,1.0,1.0
419.0,1.0,-0.6208144796380091,1.0,1.0
420.0,1.0,-0.6199095022624435,1.0,1.0
421.0,1.0,-0.6190045248868778,1.0,1.0
422.0,1.0,-0.6180995475113122,1.0,1.0
423.0,1.0,-0.6171945701357466,1.0,1.0
424.0,1.0,-0.616289592760181,1.0,1.0
425.0,1.0,-0.6153846153846154,1.0,1.0
426.0,1.0,-0.6144796380090498,1.0,1.0
427.0,1.0,-0.6135746606334842,1.0,1.0
428.0,1.0,-0.6126696832579186,1.0,1.0
429.0,1.0,-0.611764705882353,1.0,1.0
430.0,1.0,-0.6108597285067874,1.0,1.0
431.0,1.0,-0.6099547511312218,1.0,1.0
432.0,1.0,-0.6090497737556562,1.0,1.0
433.0,1.0,-0.6081447963800906,1.0,1.0
434.0,1.0,-0.607239819004525,1.0,1.0
435.0,1.0,-0.6063348416289593,1.0,1.0
436.0,1.0,-0.6054298642533936,1.0,1.0
437.0,1.0,-0.604524886877828,1.0,1.0
438.0,1.0,-0.6036199095022624,1.0,1.0
439.0,1.0,-0.6027149321266968,1.0,1.0
440.0,1.0,-0.6018099547511312,1.0,1.0
441.0,1.0,-0.6009049773755656,1.0,1.0
442.0,1.0,-0.6,1.0,1.0
443.0,1.0,-0.5990950226244344,1.0,1.0
444.0,1.0,-0.5981900452488688,1.0,1.0
445.0,1.0,-0.5972850678733032,1.0,1.0
446.0,1.0,-0.5963800904977375,1.0,1.0
447.0,1.0,-0.5954751131221719,1.0,1.0
448.0,1.0,-0.5945701357466063,1.0,1.0
449.0,1.0,-0.5936651583710407,1.0,1.0
450.0,1.0,-0.5927601809954751,1.0,1.0
451.0,1.0,-0.5918552036199095,1.0,1.0
452.0,1.0,-0.5909502262443439,1.0,1.0
453.0,1.0,-0.5900452488687782,1.0,1.0
454.0,1.0,-0.5891402714932126,1.0,1.0
455.0,1.0,-0.588235294117647,1.0,1.0
456.0,1.0,-0.5873303167420814,1.0,1.0
457.0,1.0,-0.5864253393665158,1.0,1.0
458.0,1.0,-0.5855203619909501,1.0,1.0
459.0,1.0,-0.5846153846153845,1.0,1.0
460.0,1.0,-0.5837104072398189,1.0,1.0
461.0,1.0,-0.5828054298642533,1.0,1.0
462.0,1.0,-0.5819004524886877,1.0,1.0
463.0,1.0,-0.5809954751131221,1.0,1.0
464.0,1.0,-0.5800904977375565,1.0,1.0
465.0,1.0,-0.5791855203619909,1.0,1.0
466.0,1.0,-0.5782805429864253,1.0,1.0
467.0,1.0,-0.5773755656108597,1.0,1.0
468.0,1.0,-0.5764705882352941,1.0,1.0
469.0,1.0,-0.5755656108597285,1.0,1.0
470.0,1.0,-0.5746606334841629,1.0,1.0
471.0,1.0,-0.5737556561085972,1.0,1.0
472.0,1.0,-0.5728506787330316,1.0,1.0
473.0,1.0,-0.571945701357466,1.0,1.0
474.0,1.0,-0.5710407239819004,1.0,1.0
475.0,1.0,-0.5701357466063348,1.0,1.0
476.0,1.0,-0.5692307692307692,1.0,1.0
477.0,1.0,-0.5683257918552036,1.0,1.0
478.0,1.0,-0.567420814479638,1.0,1.0
479.0,1.0,-0.5665158371040724,1.0,1.0
480.0,1.0,-0.5656108597285068,1.0,1.0
481.0,1.0,-0.5647058823529412,1.0,1.0
482.0,1.0,-0.5638009049773756,1.0,1.0
483.0,1.0,-0.56289592760181,1.0,1.0
484.0,1.0,-0.5619909502262443,1.0,1.0
485.0,1.0,-0.5610859728506787,1.0,1.0
486.0,1.0,-0.5601809954751131,1.0,1.0
487.0,1.0,-0.5592760180995475,1.0,1.0
488.0,1.0,-0.5583710407239819,1.0,1.0
489.0,1.0,-0.5574660633484163,1.0,1.0
490.0,1.0,-0.5565610859728507,1.0,1.0
491.0,1.0,-0.5556561085972851,1.0,1.0
492.0,1.0,-0.5547511312217195,1.0,1.0
493.0,1.0,-0.5538461538461539,1.0,1.0
494.0,1.0,-0.5529411764705883,1.0,1.0
495.0,1.0,-0.5520361990950227,1.0,1.0
496.0,1.0,-0.551131221719457,1.0,1.0
497.0,1.0,-0.5502262443438914,1.0,1.0
498.0,1.0,-0.5493212669683258,1.0,1.0
499.0,1.0,-0.5484162895927602,1.0,1.0
500.0,1.0,-0.5475113122171946,1.0,1.0
501.0,1.0,-0.546606334841629,1.0,1.0
502.0,1.0,-0.5457013574660634,1.0,1.0
503.0,1.0,-0.5447963800904978,1.0,1.0
504.0,1.0,-0.5438914027149321,1.0,1.0
505.0,1.0,-0.5429864253393665,1.0,1.0
506.0,1.0,-0.5420814479638009,1.0,1.0
507.0,1.0,-0.5411764705882353,1.0,1.0
508.0,1.0,-0.5402714932126697,1.0,1.0
509.0,1.0,-0.539366515837104,1.0,1.0
510.0,1.0,-0.5384615384615384,1.0,1.0
511.0,1.0,-0.5375565610859728,1.0,1.0
512.0,1.0,-0.5366515837104072,1.0,1.0
513.0,1.0,-0.5357466063348416,1.0,1.0
514.0,1.0,-0.534841628959276,1.0,1.0
515.0,1.0,-0.5339366515837104,1.0,1.0
516.0,1.0,-0.5330316742081448,1.0,1.0
517.0,1.0,-0.5321266968325792,1.0,1.0
518.0,1.0,-0.5312217194570136,1.0,1.0
519.0,1.0,-0.530316742081448,1.0,1.0
520.0,1.0,-0.5294117647058824,1.0,1.0
521.0,1.0,-0.5285067873303166,1.0,1.0
522.0,1.0,-0.527601809954751,1.0,1.0
523.0,1.0,-0.5266968325791854,1.0,1.0
524.0,1.0,-0.5257918552036198,1.0,1.0
525.0,1.0,-0.5248868778280542,1.0,1.0
526.0,1.0,-0.5239819004524886,1.0,1.0
527.0,1.0,-0.523076923076923,1.0,1.0
528.0,1.0,-0.5221719457013574,1.0,1.0
529.0,1.0,-0.5212669683257918,1.0,1.0
530.0,1.0,-0.5203619909502262,1.0,1.0
531.0,1.0,-0.5194570135746606,1.0,1.0
532.0,1.0,-0.518552036199095,1.0,1.0
